236,"01-06-28:12:47",16,"FEMA",94.14
237,"01-06-28:13:03",16,"EFAP",301.5
238,"01-06-28:13:16",8,"EFAP-FB",222.96
239,"01-06-28:13:20",8,"Donation",2316
240,"01-06-28:14:34",44,"Donation",78
241,"01-06-29:00:00",44,"FEMA",2800
242,"01-06-13:00:00",15,"TEFAP",0
243,"01-05-15:00:00",15,"TEFAP",0
244,"01-07-10:08:33",8,"Donation",1500
245,"01-07-06:00:00",8,"Donation",1125
246,"01-07-10:10:32",40,"Donation",49.5
247,"01-07-11:11:14",15,"TEFAP",0
248,"01-07-13:09:13",16,"FEMA",790.92
249,"01-07-13:09:14",16,"EFAP",388.26
250,"01-07-13:10:35",61,"Donation",16800
251,"01-07-17:08:25",8,"Donation",600
252,"01-07-17:09:50",8,"Donation",600
253,"01-07-18:10:57",40,"Donation",24
254,"01-07-25:11:41",8,"Donation",360
255,"01-07-26:15:23",15,"TEFAP",0
257,"01-07-26:15:27",16,"EFAP",32.4
258,"01-08-06:12:24",62,"Donation",432
259,"01-07-15:00:00",43,"Donation",3132
260,"01-08-16:13:44",64,"Donation",180
261,"01-08-20:13:07",64,"Donation",150
262,"01-08-23:14:40",16,"EFAP",555.3
263,"01-08-27:09:26",8,"Donation",300
264,"01-08-23:00:00",41,"Donation",8853
265,"01-08-27:09:55",40,"Donation",7.5
266,"01-08-27:15:32",64,"Donation",176
267,"01-08-28:10:52",8,"Donation",990
268,"01-08-28:10:54",24,"Donation",158
269,"01-08-28:10:56",40,"Donation",8
270,"01-08-28:13:24",46,"Donation",120
271,"01-08-29:14:23",65,"Donation",60
272,"01-08-29:14:24",24,"Donation",210
273,"01-08-30:08:48",15,"TEFAP",0
274,"01-08-31:11:03",46,"Donation",56
275,"01-09-11:11:54",66,"Donation",756
276,"01-09-11:11:58",46,"Donation",47
277,"01-09-12:15:37",64,"Donation",135
278,"01-09-14:11:55",8,"Donation",1080
279,"01-09-18:08:25",8,"Donation",2040
280,"01-09-18:12:59",44,"Donation",90
281,"01-09-18:13:03",48,"Donation",780
282,"01-09-20:13:28",64,"Donation",150
283,"01-09-20:13:37",16,"EFAP",485.82
284,"01-09-20:13:42",16,"EFAP",0
285,"01-09-20:13:46",16,"EFAP",0
286,"01-09-20:13:49",15,"TEFAP",0
287,"01-09-20:13:51",16,"TEFAP",0
288,"01-09-28:00:00",64,"Donation",142.5
289,"01-09-25:00:00",8,"Donation",840
290,"01-09-26:00:00",40,"Donation",22.5
291,"01-09-27:00:00",48,"Donation",525
292,"01-10-02:14:18",46,"Donation",82.5
293,"01-10-02:14:19",40,"Donation",10.5
294,"01-10-02:15:57",64,"Donation",183
295,"01-10-09:15:53",46,"Donation",145.5
296,"01-10-09:15:54",40,"Donation",64
297,"01-10-11:11:41",15,"TEFAP",0
298,"01-09-13:00:00",15,"TEFAP",0
299,"01-10-10:00:00",15,"TEFAP",0
301,"01-09-06:00:00",17,"FEMA",0
302,"01-10-26:12:10",16,"EFAP",255.33
303,"01-11-02:09:49",46,"Donation",75
304,"01-11-02:09:50",40,"Donation",38
305,"01-11-02:09:51",20,"Donation",7125
306,"01-11-01:00:00",23,"Donation",900
307,"01-11-09:08:42",40,"Donation",75
308,"01-11-09:08:59",44,"Donation",189
309,"01-11-09:13:26",23,"Donation",573
310,"01-11-09:13:27",23,"Donation",427.5
311,"01-11-16:00:00",23,"Donation",210
312,"01-01-17:00:00",24,"Donation",270
313,"01-11-07:00:00",24,"Donation",67.5
314,"01-11-14:00:00",24,"Donation",90
315,"01-11-19:12:56",41,"Donation",180
316,"01-11-19:12:57",40,"Donation",67.5
317,"01-10-25:00:00",16,"Donation",7500
318,"01-11-09:00:00",17,"EFAP",876.48
319,"01-11-01:00:00",15,"TEFAP",0
320,"01-11-05:00:00",37,"Donation",576
321,"01-11-01:00:00",23,"Donation",94.5
322,"01-11-28:11:23",40,"Donation",157.5
323,"01-11-28:11:24",41,"Donation",652.5
324,"01-12-03:15:50",16,"EFAP",313.65
325,"01-12-02:00:00",52,"Donation",0
326,"01-12-03:16:00",40,"Donation",0
327,"01-12-02:00:00",68,"Donation",1945.5
328,"01-12-04:12:37",69,"Donation",118.5
329,"01-12-06:10:40",41,"Donation",120
330,"01-12-06:10:41",23,"Donation",93
331,"01-12-06:10:42",70,"Donation",1417.5
332,"01-12-06:10:43",41,"Donation",315
333,"01-12-06:10:44",40,"Donation",150
334,"01-12-10:09:55",71,"Donation",600
335,"01-12-10:16:17",70,"Donation",606
336,"01-12-12:11:36",59,"Donation",427.5
337,"01-12-12:11:40",24,"Donation",93
338,"01-12-12:12:06",41,"Donation",120
339,"01-12-12:12:07",74,"Donation",180
340,"01-12-10:00:00",72,"Donation",142.5
341,"01-12-12:12:25",40,"Donation",225
342,"01-12-13:12:02",70,"Donation",724.5
343,"01-12-13:12:02",16,"EFAP",273
345,"01-12-13:12:06",16,"TEFAP",983
346,"01-12-13:12:09",16,"TEFAP",0
347,"01-12-17:14:14",70,"Donation",240
348,"01-12-17:14:15",41,"Donation",255
349,"01-12-17:14:16",59,"Donation",45
350,"01-12-17:14:17",42,"Donation",412.5
351,"01-12-17:14:17",40,"Donation",235.5
352,"01-12-17:14:18",23,"Donation",445.5
353,"01-12-18:10:29",40,"Donation",90
354,"01-12-19:12:55",75,"Donation",30
355,"01-12-21:09:23",41,"Donation",1350
356,"01-12-21:10:17",76,"Donation",81
357,"01-12-21:10:18",77,"Donation",420
358,"01-12-21:10:18",24,"Donation",75
359,"01-12-31:14:35",41,"Donation",465
360,"01-12-31:14:36",60,"Donation",1102.5
361,"01-12-31:14:39",79,"Donation",300
362,"01-12-31:14:40",80,"Donation",742.5
363,"01-12-31:14:41",78,"Donation",427.5
364,"01-12-31:14:43",81,"Donation",735
366,"02-01-08:15:06",40,"Donation",88.5
367,"02-01-08:15:06",82,"Donation",4500
368,"02-01-14:14:43",40,"Donation",0
369,"02-01-22:10:37",16,"EFAP",560.3
370,"02-01-22:12:40",83,"Donation",576
371,"02-01-28:15:21",44,"Donation",468
372,"02-01-01:00:00",15,"TEFAP",0
373,"02-02-01:09:31",83,"Donation",295.5
374,"02-02-01:09:34",48,"Donation",264
375,"02-02-05:12:53",37,"Donation",1083
376,"02-02-05:12:54",40,"Donation",70.5
377,"02-02-07:13:09",16,"EFAP",468.48
380,"02-02-07:13:16",15,"TEFAP",0
381,"02-02-14:15:23",84,"Donation",960
382,"02-02-19:13:16",86,"Donation",124.5
383,"02-02-26:12:20",40,"Donation",496.5
384,"02-02-26:12:37",16,"EFAP",488.66
385,"02-02-26:12:55",15,"TEFAP",0
386,"02-03-05:11:17",17,"EFAP",1872.98
387,"02-03-05:11:26",17,"EFAP",1872.98
388,"02-03-05:14:52",69,"Donation",0
389,"02-03-05:15:00",87,"Donation",0
392,"02-03-01:00:00",15,"TEFAP",0
393,"02-02-21:00:00",85,"Donation",100.5
394,"02-03-12:12:04",40,"Donation",37.5
395,"02-03-12:12:07",88,"Donation",885
396,"02-03-14:13:08",16,"EFAP",873
397,"02-03-28:09:16",17,"EFAP-FB",870.36
398,"02-03-28:09:21",15,"TEFAP",0
399,"02-03-28:09:25",75,"Donation",37.5
400,"02-04-02:09:14",16,"EFAP",584.43
401,"02-04-02:09:23",16,"EFAP",0
402,"02-04-02:11:43",58,"Donation",2056
404,"02-04-15:15:13",44,"Donation",297
405,"02-04-22:12:06",40,"Donation",52.5
406,"02-04-11:00:00",39,"Donation",267
407,"02-04-15:00:00",38,"Donation",358.5
408,"02-04-18:00:00",39,"Donation",525.5
409,"02-04-22:00:00",38,"Donation",1249.5
410,"02-04-22:12:13",40,"Donation",57
411,"02-04-22:12:15",89,"Donation",342
412,"02-04-02:00:00",15,"TEFAP",0
421,"02-04-22:00:00",38,"Donation",156
422,"02-04-01:00:00",39,"Donation",946.5
423,"02-04-29:00:00",38,"Donation",330
424,"02-04-30:00:00",40,"Donation",42
425,"02-05-01:00:00",39,"Donation",3000
426,"02-05-09:11:57",15,"Donation",0
427,"02-05-09:12:02",15,"Donation",0
428,"02-05-09:12:02",16,"EFAP",189
429,"02-05-13:00:00",56,"Donation",883
430,"02-05-11:00:00",22,"Donation",15538.5
431,"02-05-23:11:06",15,"TEFAP",0
432,"02-05-23:11:12",15,"TEFAP",0
433,"02-06-10:11:28",17,"EFAP-FB",0
435,"02-06-10:15:10",24,"Donation",145.5
436,"02-05-06:00:00",91,"Donation",1558.5
437,"02-05-07:00:00",40,"Donation",106.5
438,"02-05-09:00:00",24,"Donation",108
439,"02-05-14:00:00",48,"Donation",225
440,"02-05-14:00:00",56,"Donation",883.5
441,"02-05-14:00:00",40,"Donation",15
442,"02-05-15:00:00",24,"Donation",30
443,"02-05-20:00:00",21,"Donation",5496
444,"02-05-21:00:00",24,"Donation",150
445,"02-05-21:00:00",40,"Donation",30
446,"02-05-28:00:00",24,"Donation",90
447,"02-06-03:00:00",40,"Donation",121.5
448,"02-06-10:00:00",24,"Donation",133.5
449,"02-06-11:00:00",40,"Donation",144
450,"02-06-12:00:00",41,"Donation",297
451,"02-06-14:00:00",24,"Donation",76.5
452,"02-06-24:09:32",15,"TEFAP",0
453,"02-06-27:00:00",41,"EFAP-FB",500.19
454,"02-07-03:09:48",16,"EFAP",440.37
455,"02-07-03:09:53",16,"EFAP",86.13
456,"02-07-03:11:07",17,"EFAP-FB",0
457,"02-07-11:10:49",92,"Donation",5460
458,"02-06-18:00:00",24,"Donation",777
459,"02-06-18:00:00",93,"Donation",1080
460,"02-06-18:00:00",40,"Donation",25.5
461,"02-07-02:00:00",23,"Donation",708
462,"02-07-02:00:00",94,"Donation",1050
463,"02-07-09:00:00",40,"Donation",64.5
464,"02-07-15:14:21",41,"Donation",270
466,"02-07-25:12:15",95,"Donation",18900
467,"02-07-26:08:45",43,"Donation",2551.5
468,"02-07-16:00:00",24,"Donation",22.5
469,"02-07-16:00:00",40,"Donation",37.5
470,"02-07-23:00:00",40,"Donation",12
472,"02-07-18:00:00",96,"Donation",160.5
473,"02-08-02:10:43",43,"Donation",91.5
474,"02-08-02:10:46",16,"EFAP",429
475,"02-08-02:10:49",16,"EFAP",222.9
476,"02-08-06:13:29",46,"Donation",300
477,"02-08-13:09:22",41,"Donation",1152
478,"02-08-12:00:00",97,"Donation",618
479,"02-07-30:00:00",40,"Donation",16.5
480,"02-08-06:00:00",24,"Donation",51
481,"02-08-14:13:36",64,"Donation",184.5
483,"02-09-03:12:09",98,"Donation",258
484,"02-09-03:12:17",46,"Donation",78
485,"02-09-05:12:27",16,"EFAP",218.4
486,"02-09-05:12:29",15,"TEFAP",0
487,"02-09-05:12:31",16,"EFAP",0
488,"02-09-05:12:40",40,"Donation",40.5
491,"02-09-11:00:00",15,"TEFAP",0
492,"02-09-26:00:00",16,"EFAP",573.3
493,"01-09-24:00:00",8,"FEMA",705.29
494,"02-09-24:00:00",8,"FEMA",0
495,"02-08-19:00:00",24,"Donation",52.5
496,"02-08-26:00:00",40,"Donation",90
497,"02-09-13:00:00",46,"Donation",195
498,"02-09-10:00:00",40,"Donation",73.5
499,"02-09-14:00:00",99,"Donation",846
500,"02-09-10:00:00",46,"Donation",97.5
501,"02-09-16:00:00",100,"Donation",11058
502,"02-09-17:00:00",40,"Donation",36
503,"02-09-17:00:00",46,"Donation",79.5
504,"02-09-23:00:00",88,"Donation",220.5
505,"02-09-19:00:00",41,"Donation",930
506,"02-09-23:00:00",101,"Donation",3102
507,"02-09-30:00:00",8,"Donation",1581
508,"02-10-03:10:13",24,"Donation",127.5
509,"02-10-08:10:53",92,"Donation",2100
510,"02-10-08:10:57",92,"Donation",2100
511,"02-10-14:00:00",15,"TEFAP",0
512,"02-10-14:09:49",15,"TEFAP",0
513,"02-10-08:00:00",24,"Donation",975
514,"02-10-03:00:00",17,"FEMA",1219.49
516,"02-10-01:00:00",46,"Donation",117
517,"02-10-01:00:00",40,"Donation",9
518,"02-10-04:00:00",46,"Donation",127.5
519,"02-10-07:00:00",24,"Donation",124.5
520,"02-10-08:00:00",40,"Donation",51
521,"02-10-08:00:00",24,"Donation",52
522,"02-10-08:00:00",24,"Donation",975
523,"02-10-10:00:00",24,"Donation",135
524,"02-10-14:00:00",24,"Donation",39
525,"02-10-13:00:00",20,"Donation",20011.5
526,"02-10-22:00:00",102,"Donation",195
527,"02-10-22:00:00",46,"Donation",229.5
528,"02-10-23:00:00",24,"Donation",10.5
529,"02-10-28:12:12",103,"Donation",2520
530,"02-10-28:14:39",103,"Donation",2160
531,"02-11-04:09:21",82,"Donation",390
532,"02-11-12:11:47",41,"United Way",1099
533,"02-10-28:00:00",16,"EFAP",0
534,"02-10-28:00:00",16,"EFAP",217.8
535,"02-11-15:00:00",8,"Donation",0
536,"02-10-29:00:00",46,"Donation",186
537,"02-11-12:00:00",40,"Donation",229.5
538,"02-10-29:00:00",104,"Donation",84
539,"02-10-30:00:00",41,"Donation",2964
540,"02-11-04:00:00",82,"Donation",390
541,"02-11-12:00:00",23,"Donation",78
542,"02-11-18:00:00",42,"Donation",2452.5
543,"02-11-20:00:00",8,"Donation",2394
544,"02-11-19:00:00",91,"Donation",2746.5
545,"02-11-22:00:00",105,"Donation",231
546,"02-11-19:00:00",40,"Donation",58.5
547,"02-11-22:00:00",54,"Donation",3609
548,"02-11-23:00:00",106,"Donation",123
549,"02-11-23:00:00",99,"Donation",585
550,"02-11-26:10:14",16,"EFAP",358.65
551,"02-11-26:10:44",16,"EFAP",0
552,"02-12-05:15:00",108,"Donation",726
553,"02-11-27:00:00",24,"Donation",114
554,"02-11-27:00:00",40,"Donation",63
555,"02-11-06:00:00",40,"Donation",109.5
556,"02-12-06:00:00",24,"Donation",54
557,"02-12-08:00:00",52,"Donation",936
558,"02-12-05:00:00",23,"Donation",93
559,"02-12-09:15:24",17,"United Way",1162.53
561,"02-12-12:00:00",15,"TEFAP",0
562,"02-12-27:00:00",44,"Donation",1437
563,"02-12-31:09:56",40,"Donation",558
564,"02-12-18:00:00",110,"Donation",1479
565,"02-12-11:00:00",109,"Donation",84
566,"02-12-13:00:00",24,"Donation",736.5
567,"02-12-18:00:00",51,"Donation",834
568,"02-12-31:10:22",8,"Donation",1125
569,"02-12-17:00:00",112,"Donation",169.5
570,"02-12-13:00:00",113,"Donation",396
571,"02-12-20:00:00",117,"Donation",307.5
572,"02-12-20:00:00",116,"Donation",1360
573,"02-12-20:00:00",114,"Donation",210
574,"02-12-20:00:00",115,"Donation",135
575,"02-12-20:00:00",81,"Donation",672
576,"02-12-18:00:00",118,"Donation",5022
577,"02-12-21:00:00",68,"Donation",1872
579,"02-12-31:00:00",46,"Donation",90
580,"03-01-02:00:00",41,"Donation",4254
581,"03-01-02:00:00",41,"Donation",900
582,"03-01-03:00:00",24,"Donation",235.5
583,"03-01-06:00:00",40,"Donation",31.5
584,"03-01-07:00:00",41,"Donation",4447.5
585,"03-01-06:00:00",119,"Donation",655.5
586,"03-01-14:00:00",41,"Donation",1104
587,"03-01-21:00:00",40,"Donation",42
588,"03-01-22:14:07",120,"Donation",328.5
589,"03-01-22:14:08",83,"Donation",5859
590,"03-02-03:12:11",16,"EFAP",617.1
591,"03-01-05:00:00",23,"Donation",0
592,"03-01-06:00:00",16,"EFAP",588.9
594,"03-02-12:11:45",15,"TEFAP",0
595,"03-01-27:00:00",40,"Donation",28.5
596,"03-01-28:00:00",121,"Donation",117
597,"03-02-05:00:00",40,"Donation",87
598,"03-01-29:00:00",122,"Donation",91.5
599,"03-02-10:00:00",55,"Donation",1230
600,"03-02-10:00:00",40,"Donation",57
601,"03-02-10:00:00",112,"Donation",64.5
602,"03-02-10:00:00",38,"Donation",357
603,"03-02-10:00:00",38,"Donation",3300
604,"03-02-17:00:00",124,"Donation",145.5
605,"03-02-17:00:00",38,"Donation",52.5
606,"03-02-18:00:00",85,"Donation",1545
607,"03-02-18:12:10",40,"Donation",60
608,"03-02-24:00:00",21,"Donation",7116
609,"03-02-25:00:00",40,"Donation",18
610,"03-02-26:00:00",44,"Donation",655.5
611,"03-02-10:00:00",38,"Donation",6925.5
613,"03-02-27:12:38",16,"EFAP",564.3
615,"03-03-05:00:00",38,"Donation",358.5
616,"03-03-03:00:00",40,"Donation",90
617,"03-03-04:00:00",125,"Donation",351
618,"03-03-01:00:00",15,"TEFAP",0
619,"03-03-01:00:00",15,"TEFAP",0
620,"03-03-01:00:00",15,"TEFAP",0
621,"03-03-10:00:00",40,"Donation",64.5
622,"03-03-10:00:00",50,"Donation",828
623,"03-03-12:00:00",40,"Donation",33
624,"03-03-17:00:00",91,"Donation",624
625,"03-03-15:00:00",99,"Donation",475.5
626,"03-03-17:00:00",40,"Donation",85.5
627,"03-03-24:00:00",40,"Donation",57
629,"03-03-11:00:00",127,"Donation",123
630,"03-03-14:00:00",79,"Donation",321
631,"03-03-24:00:00",126,"Donation",288
632,"03-03-10:00:00",40,"Donation",46.5
633,"03-03-31:00:00",16,"EFAP",567.24
635,"03-03-31:00:00",128,"EFAP-FB",130
636,"03-04-01:00:00",41,"Donation",252
637,"03-04-03:00:00",39,"Donation",984
638,"03-04-08:00:00",40,"Donation",57
640,"03-03-01:00:00",17,"EFAP-FB",2307.1
651,"03-04-17:00:00",15,"TEFAP",0
652,"03-05-01:11:57",16,"EFAP",664.74
653,"03-05-07:08:53",23,"Donation",0
654,"03-05-11:00:00",22,"Donation",18391.5
655,"03-05-14:12:34",82,"Donation",2130
656,"03-05-17:00:00",129,"Donation",547.5
657,"03-05-19:00:00",8,"Donation",750
658,"03-05-17:00:00",22,"Donation",73.5
659,"03-05-13:00:00",22,"Donation",69
660,"03-05-21:00:00",40,"Donation",135
661,"03-05-27:00:00",40,"Donation",39
662,"03-05-22:00:00",129,"Donation",792
663,"03-05-28:00:00",24,"Donation",351
664,"03-05-16:00:00",15,"TEFAP",0
665,"03-06-02:00:00",16,"EFAP",563.99
667,"03-06-12:11:16",17,"United Way",1092.94
669,"03-06-13:09:57",15,"TEFAP",0
670,"03-06-02:00:00",129,"Donation",1102.5
671,"03-06-02:00:00",24,"Donation",30
672,"03-06-03:00:00",40,"Donation",72
673,"03-06-09:00:00",24,"Donation",63
674,"03-06-16:00:00",40,"Donation",45
675,"03-06-24:00:00",88,"Donation",225
676,"03-06-24:00:00",40,"Donation",96
677,"03-06-26:11:51",51,"Donation",64.5
678,"03-06-26:11:52",8,"Donation",600
679,"03-06-26:12:02",94,"Donation",3018
680,"03-06-28:00:00",15,"TEFAP",0
681,"03-07-08:00:00",41,"Donation",3300
682,"03-07-07:00:00",16,"EFAP",421.19
683,"03-07-07:00:00",16,"EFAP",0
684,"03-07-01:00:00",131,"Donation",63
685,"03-07-08:00:00",40,"Donation",70
686,"03-07-09:10:48",93,"Donation",438
687,"03-07-09:10:49",93,"Donation",405
689,"03-01-09:00:00",15,"TEFAP",0
690,"03-07-22:00:00",15,"TEFAP",0
691,"03-07-14:00:00",17,"EFAP-FB",3126.44
695,"03-07-29:00:00",15,"TEFAP",0
696,"03-08-04:12:23",16,"EFAP",680.79
